,initial_scenario,t=0,t=5,t=10,t=15,t=20,t=25,t=30,t=35,t=40,t=45,t=50,t=55,t=60,t=65,t=70,t=75,t=80,t=85,t=90,t=95,t=100,t=105,t=110,t=115,t=120,t=125,t=130,t=135,t=140,t=145,t=150,t=155,t=160,t=165,t=170,t=175,t=180,t=185,t=190,t=195,t=200,t=205,t=210,t=215,t=220,t=225,t=230,t=235,t=240,t=245,t=250,t=255,t=260,t=265,t=270,t=275,t=280,t=285,t=290,t=295,t=300,t=305,t=310,t=315,t=320,t=325,t=330,t=335,t=340,t=345,t=350,t=355,t=360,t=365,t=370,t=375,t=380,t=385,t=390,t=395,t=400,t=405,t=410,t=415,t=420,t=425,t=430,t=435,t=440,t=445,t=450,t=455,t=460,t=465,t=470,t=475,t=480,t=485
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005651178014023303,0.0006031925377922275,0.0006437297478379284,0.0006868778159253713,0.0007327928829166016,0.0007816391130419953,0.0008335889512977197,0.0011850978238147926,0.0009475320855134908,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.001628295319945713,0.0017339555017819748,0.0018460233241303543,0.0019648384969049256,0.002090753061309826,0.002224131082667946,0.002365348204380708,0.003143488802106587,0.002672856391244066,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.004249465106414922,0.004508717134799882,0.004781896824884585,0.005069534073811589,0.005372150302069931,0.005690253285242776,0.006024331170961209,0.007649814695532123,0.006742223675906521,0.007126849085826538,0.009034861823242578,0.009538913933006148,0.008387164137896176,0.008843349428376862,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.018488886990522365,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.0,0.0,0.012454103124218326,0.012499999999999999,,,,,,,,,,,,,,,,,,,,,,,
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005293646373929461,0.0005651178014023303,0.0006031925377922275,0.0006437297478379284,0.0006868778159253713,0.0007327928829166016,0.0007816391130419953,0.0011114519350636162,0.0008888233678611019,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.001628295319945713,0.0017339555017819748,0.0018460233241303543,0.0019648384969049256,0.002090753061309826,0.002224131082667946,0.002956685255475898,0.002514791041685257,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.004249465106414922,0.004508717134799882,0.004781896824884585,0.005069534073811589,0.005372150302069931,0.005690253285242776,0.007229197405153436,0.006374845579610114,0.006742223675906521,0.008552218902991827,0.009034861823242578,0.0079490949441718,0.008387164137896176,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.017933899099627348,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.0,0.0,0.012340477839599006,0.012454103124218326,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,,
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004957993503684038,0.0005293646373929461,0.0005651178014023303,0.0006031925377922275,0.0006437297478379284,0.0006868778159253713,0.0007327928829166016,0.0010421854840559862,0.0008335889512977197,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.001628295319945713,0.0017339555017819748,0.0018460233241303543,0.0019648384969049256,0.002090753061309826,0.0027801638533349487,0.002365348204380708,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.004249465106414922,0.004508717134799882,0.004781896824884585,0.005069534073811589,0.005372150302069931,0.00682830394229132,0.006024331170961209,0.006374845579610114,0.00809066841108781,0.008552218902991827,0.007529051519368828,0.0079490949441718,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.01735464184760356,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.0,0.0,0.012169953654195277,0.012340477839599006,0.016605470832291105,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046429517195605935,0.0004957993503684038,0.0005293646373929461,0.0005651178014023303,0.0006031925377922275,0.0006437297478379284,0.0006868778159253713,0.0009770571772221247,0.0007816391130419953,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.001628295319945713,0.0017339555017819748,0.0018460233241303543,0.0019648384969049256,0.0026134413266373016,0.002224131082667946,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.004249465106414922,0.004508717134799882,0.004781896824884585,0.005069534073811589,0.006446580362483904,0.005690253285242776,0.006024331170961209,0.007649814695532123,0.00809066841108781,0.007126849085826538,0.007529051519368828,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.016758221994564407,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.0,0.0,0.011952078176856923,0.012169953654195277,0.016453970452798675,0.016605470832291105,0.020833333333333332,,,,,,,,,,,,,,,,,,,,
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043473198223820353,0.00046429517195605935,0.0004957993503684038,0.0005293646373929461,0.0005651178014023303,0.0006031925377922275,0.0006437297478379284,0.0009158370879004835,0.0007327928829166016,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.001628295319945713,0.0017339555017819748,0.0018460233241303543,0.002456048121131172,0.002090753061309826,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.004249465106414922,0.004508717134799882,0.004781896824884585,0.006083440888573895,0.005372150302069931,0.005690253285242776,0.007229197405153436,0.007649814695532123,0.006742223675906521,0.007126849085826538,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.016150784195887367,0.020109866393477286,0.02082557021712427,0.021520678919552814,0.0,0.0,0.011695252008723152,0.011952078176856923,0.01622660487226037,0.016453970452798675,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,,
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004069960330980911,0.00043473198223820353,0.00046429517195605935,0.0004957993503684038,0.0005293646373929461,0.0005651178014023303,0.0006031925377922275,0.0008583063304505543,0.0006868778159253713,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.001628295319945713,0.0017339555017819748,0.0023075291551629545,0.0019648384969049256,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.004249465106414922,0.004508717134799882,0.0057382761898614855,0.005069534073811589,0.005372150302069931,0.00682830394229132,0.007229197405153436,0.006374845579610114,0.006742223675906521,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.01553761835953047,0.01938094103506484,0.020109866393477286,0.02082557021712427,0.0,0.0,0.011406850293035814,0.011695252008723152,0.015936104235809233,0.01622660487226037,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,,
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003809796748505285,0.0004069960330980911,0.00043473198223820353,0.00046429517195605935,0.0004957993503684038,0.0005293646373929461,0.0005651178014023303,0.0008042567170562879,0.0006437297478379284,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.001628295319945713,0.0021674443772274807,0.0018460233241303543,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.004249465106414922,0.005410460561759843,0.004781896824884585,0.005069534073811589,0.006446580362483904,0.00682830394229132,0.006024331170961209,0.006374845579610114,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.014923256036739782,0.018645142031436565,0.01938094103506484,0.020109866393477286,0.0,0.0,0.011093332194313417,0.011406850293035814,0.015593669344964206,0.015936104235809233,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,,
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003565810873025349,0.0003809796748505285,0.0004069960330980911,0.00043473198223820353,0.00046429517195605935,0.0004957993503684038,0.0005293646373929461,0.0007534904018697552,0.0006031925377922275,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0015287155872687151,0.0020353691499321543,0.0017339555017819748,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004003606810524664,0.00509935812769789,0.004508717134799882,0.004781896824884585,0.006083440888573895,0.006446580362483904,0.005690253285242776,0.006024331170961209,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.014311556912011685,0.01790790724408774,0.018645142031436565,0.01938094103506484,0.0,0.0,0.010760339459776407,0.011093332194313417,0.015209133724047754,0.015593669344964206,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.020833333333333332,,,,,,,,,,,,,,,,
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033370401619132556,0.0003565810873025349,0.0003809796748505285,0.0004069960330980911,0.00043473198223820353,0.00046429517195605935,0.0004957993503684038,0.0007058195165239081,0.0005651178014023303,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0014349017151750628,0.0019108944840859042,0.001628295319945713,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.00377060808860333,0.004804328172629578,0.004249465106414922,0.004508717134799882,0.0057382761898614855,0.006083440888573895,0.005372150302069931,0.005690253285242776,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.013705786357769765,0.017173868294414023,0.01790790724408774,0.018645142031436565,0.0,0.0,0.010412785108562136,0.010760339459776407,0.014791109592417891,0.015209133724047754,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.02075683854036388,0.024999999999999998,,,,,,,,,,,,,,,
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003122575157727565,0.00033370401619132556,0.0003565810873025349,0.0003809796748505285,0.0004069960330980911,0.00043473198223820353,0.00046429517195605935,0.0006610658004911873,0.0005293646373929461,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001346551713963989,0.0017936271439688404,0.0015287155872687151,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.0035499377870945987,0.004524729706323974,0.004003606810524664,0.004249465106414922,0.005410460561759843,0.0057382761898614855,0.005069534073811589,0.005372150302069931,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.013108684928073655,0.01644694362932372,0.017173868294414023,0.01790790724408774,0.0,0.0,0.010054933196738643,0.010412785108562136,0.014347119279701878,0.014791109592417891,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.020567463065998343,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,,
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029215569818064985,0.0003122575157727565,0.00033370401619132556,0.0003565810873025349,0.0003809796748505285,0.0004069960330980911,0.00043473198223820353,0.0006190602292747288,0.0004957993503684038,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.0012633761140179792,0.001683189642454996,0.0014349017151750628,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.0033410704890550987,0.004259925344513496,0.00377060808860333,0.004003606810524664,0.00509935812769789,0.005410460561759843,0.004781896824884585,0.005069534073811589,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.012522530582954163,0.015730421913688387,0.01644694362932372,0.017173868294414023,0.0,0.0,0.00969047051753242,0.010054933196738643,0.013883713478082848,0.014347119279701878,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.02028325609032546,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,,
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002733174900438895,0.00029215569818064985,0.0003122575157727565,0.00033370401619132556,0.0003565810873025349,0.0003809796748505285,0.0004069960330980911,0.000579642642984259,0.00046429517195605935,0.0006610658004911873,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0011850978238147926,0.001579220142522486,0.001346551713963989,0.0017936271439688404,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003143488802106587,0.004009284586866104,0.0035499377870945987,0.00377060808860333,0.004804328172629578,0.00509935812769789,0.004508717134799882,0.004781896824884585,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.0119491943598999,0.015027036699544999,0.015730421913688387,0.01644694362932372,0.0,0.0,0.009322571015718283,0.00969047051753242,0.013406577595651526,0.013883713478082848,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.01992013029476154,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,,
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025566639673179026,0.0002733174900438895,0.00029215569818064985,0.0003122575157727565,0.00033370401619132556,0.0003565810873025349,0.0003809796748505285,0.0005426613774641084,0.00043473198223820353,0.0006190602292747288,0.0006610658004911873,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0011114519350636162,0.0014813722797685017,0.0012633761140179792,0.001683189642454996,0.0017936271439688404,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.002956685255475898,0.003772186562527887,0.0033410704890550987,0.0035499377870945987,0.004524729706323974,0.004804328172629578,0.004249465106414922,0.004508717134799882,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.011390190140907523,0.01433903323187988,0.015027036699544999,0.015730421913688387,0.0,0.0,0.00895395362204387,0.009322571015718283,0.012920627356709893,0.013406577595651526,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.019492086681205254,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,,
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023913027449691307,0.00025566639673179026,0.0002733174900438895,0.00029215569818064985,0.0003122575157727565,0.00033370401619132556,0.0003565810873025349,0.00050797289980069,0.0004069960330980911,0.000579642642984259,0.0006190602292747288,0.0006610658004911873,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0010421854840559862,0.0013893149188295335,0.0011850978238147926,0.001579220142522486,0.001683189642454996,0.0017936271439688404,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.0027801638533349487,0.003548022306571058,0.003143488802106587,0.0033410704890550987,0.004259925344513496,0.004524729706323974,0.004003606810524664,0.004249465106414922,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.010846719101717051,0.013668228169089025,0.01433903323187988,0.015027036699544999,0.0,0.0,0.008586934147207011,0.00895395362204387,0.012430094687624377,0.012920627356709893,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.019011417155059693,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,,
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022364111069700146,0.00023913027449691307,0.00025566639673179026,0.0002733174900438895,0.00029215569818064985,0.0003122575157727565,0.00033370401619132556,0.00047544144973669933,0.0003809796748505285,0.0005426613774641084,0.000579642642984259,0.0006190602292747288,0.0006610658004911873,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.0009770571772221247,0.0013027318550699954,0.0011114519350636162,0.0014813722797685017,0.001579220142522486,0.001683189642454996,0.0017936271439688404,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0026134413266373016,0.003336196624001919,0.002956685255475898,0.003143488802106587,0.004009284586866104,0.004259925344513496,0.00377060808860333,0.004003606810524664,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.011771821678683979,0.010319709373807674,0.01301606292206046,0.013668228169089025,0.01433903323187988,0.0,0.0,0.00822347181466186,0.008586934147207011,0.011938604829391826,0.012430094687624377,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.018488886990522365,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,,
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020913481220195818,0.00022364111069700146,0.00023913027449691307,0.00025566639673179026,0.0002733174900438895,0.00029215569818064985,0.0003122575157727565,0.0004449386882550861,0.0003565810873025349,0.00050797289980069,0.0005426613774641084,0.000579642642984259,0.0006190602292747288,0.0006610658004911873,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.0009158370879004835,0.001221321471527671,0.0010421854840559862,0.0013893149188295335,0.0014813722797685017,0.001579220142522486,0.001683189642454996,0.0017936271439688404,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002456048121131172,0.0031361295919647377,0.0027801638533349487,0.002956685255475898,0.003772186562527887,0.004009284586866104,0.0035499377870945987,0.00377060808860333,0.004804328172629578,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.011181155291583969,0.009809851398903316,0.012383651248569204,0.01301606292206046,0.013668228169089025,0.0,0.0,0.007865210956844193,0.00822347181466186,0.011449245529609348,0.011938604829391826,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.017933899099627348,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,,
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019555100202698025,0.00020913481220195818,0.00022364111069700146,0.00023913027449691307,0.00025566639673179026,0.0002733174900438895,0.00029215569818064985,0.000416343354363663,0.00033370401619132556,0.00047544144973669933,0.00050797289980069,0.0005426613774641084,0.000579642642984259,0.0006190602292747288,0.0006610658004911873,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0008583063304505543,0.001144796359875619,0.0009770571772221247,0.0013027318550699954,0.0013893149188295335,0.0014813722797685017,0.001579220142522486,0.001683189642454996,0.0017936271439688404,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0023075291551629545,0.002947257745357391,0.0026134413266373016,0.0027801638533349487,0.003548022306571058,0.003772186562527887,0.0033410704890550987,0.0035499377870945987,0.004524729706323974,0.004804328172629578,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.010612019314052227,0.00931762940965331,0.011771821678683979,0.012383651248569204,0.01301606292206046,0.0,0.0,0.0075135183497724994,0.007865210956844193,0.010964629086215816,0.011449245529609348,0.014923256036739782,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.01735464184760356,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,,
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018283282417745397,0.00019555100202698025,0.00020913481220195818,0.00022364111069700146,0.00023913027449691307,0.00025566639673179026,0.0002733174900438895,0.00038954093090751385,0.0003122575157727565,0.0004449386882550861,0.00047544144973669933,0.00050797289980069,0.0005426613774641084,0.000579642642984259,0.0006190602292747288,0.0006610658004911873,0.0007058195165239081,0.0007534904018697552,0.0008042567170562879,0.0010728829130632102,0.0009158370879004835,0.001221321471527671,0.0013027318550699954,0.0013893149188295335,0.0014813722797685017,0.001579220142522486,0.001683189642454996,0.0017936271439688404,0.0019108944840859042,0.0020353691499321543,0.0021674443772274807,0.0027690349861955316,0.002456048121131172,0.0026134413266373016,0.003336196624001919,0.003548022306571058,0.003143488802106587,0.0033410704890550987,0.004259925344513496,0.004524729706323974,0.004804328172629578,0.00509935812769789,0.005410460561759843,0.0057382761898614855,0.006083440888573895,0.006446580362483904,0.00682830394229132,0.007229197405153436,0.007649814695532123,0.00809066841108781,0.008552218902991827,0.009034861823242578,0.009538913933006148,0.010064596965475403,0.008843349428376862,0.011181155291583969,0.011771821678683979,0.012383651248569204,0.0,0.0,0.00716951661593994,0.0075135183497724994,0.010486947942458925,0.010964629086215816,0.014311556912011685,0.014923256036739782,0.01553761835953047,0.016150784195887367,0.016758221994564407,0.02082557021712427,0.021520678919552814,0.022186664388626834,0.022813700586071628,0.023390504017446304,0.023904156353713846,0.024339907308390554,0.02468095567919801,0.024908206248436652,0.024999999999999998,,,,,,
